113,134.400000000001,1.18938053097346
93,136.000000000001,1.46236559139786
94,142.2,1.51276595744681
80,142.8,1.78500000000001
0,0,0
79,144.4,1.82784810126583
78,122.000000000001,1.56410256410258
107,135.600000000001,1.26728971962618
108,133.400000000001,1.23518518518519
210,146,0.695238095238096
0,0,0
210,154.8,0.737142857142856
89,119.800000000001,1.34606741573035
104,138.400000000001,1.33076923076924
104,135.000000000001,1.29807692307693
223,149.4,0.669955156950673
328,189.599999999998,0.578048780487798
180,133.200000000001,0.740000000000005
223,155.4,0.696860986547084
89,116.200000000001,1.3056179775281
89,117.600000000001,1.32134831460675
163,148.8,0.912883435582823
28,100.200000000001,3.57857142857146
28,105.200000000001,3.75714285714289
28,135.200000000001,4.82857142857146
28,100.600000000001,3.59285714285717
92,131.400000000001,1.42826086956523
112,123.200000000001,1.10000000000001
137,159.2,1.16204379562043
269,182.399999999998,0.678066914498134
51,98.6000000000009,1.93333333333335
212,166.799999999999,0.786792452830184
160,116.800000000001,0.730000000000007
193,125.800000000001,0.651813471502597
139,121.000000000001,0.870503597122311
73,124.600000000001,1.70684931506851
104,169.999999999999,1.63461538461537
139,131.600000000001,0.946762589928065
236,161.199999999999,0.683050847457625
87,112.200000000001,1.28965517241381
115,119.600000000001,1.04000000000001
115,125.000000000001,1.08695652173914
99,127.600000000001,1.2888888888889
89,171.999999999999,1.93258426966291
115,130.800000000001,1.13739130434784
99,120.200000000001,1.21414141414143
89,123.600000000001,1.38876404494383
328,237.599999999995,0.724390243902424
330,146.4,0.443636363636364
106,123.800000000001,1.1679245283019
148,130.800000000001,0.883783783783791
98,148,1.51020408163265
93,137.200000000001,1.47526881720431
343,182.599999999998,0.53236151603498
106,135.600000000001,1.27924528301888
148,164.399999999999,1.11081081081081
115,125.400000000001,1.09043478260871
125,117.200000000001,0.937600000000009
136,123.600000000001,0.908823529411774
264,165.799999999999,0.6280303030303
99,94.2000000000008,0.95151515151516
88,94.2000000000008,1.07045454545455
99,121.000000000001,1.22222222222223
88,118.600000000001,1.34772727272729
358,205.399999999997,0.573743016759768
93,154.6,1.66236559139785
93,160.999999999999,1.73118279569892
186,157.6,0.847311827956987
93,119.800000000001,1.28817204301077
93,126.400000000001,1.35913978494625
106,141.000000000001,1.33018867924529
268,185.799999999998,0.693283582089545
268,187.799999999998,0.700746268656709
268,189.999999999998,0.708955223880589
73,153,2.0958904109589
193,113.400000000001,0.587564766839384
60,113.400000000001,1.89000000000002
145,132.400000000001,0.913103448275869
145,134.600000000001,0.928275862068972
62,120.200000000001,1.93870967741937
62,90.8000000000008,1.46451612903227
62,99.4000000000009,1.60322580645163
61,93.6000000000008,1.53442622950821
61,92.4000000000008,1.51475409836067
62,97.0000000000008,1.56451612903227
61,95.4000000000008,1.56393442622952
61,97.4000000000008,1.59672131147542
0,0,0
0,0,0
0,0,0
